country_name,country_code,year,unodc_homicide_rate
Cambodia,KHM,1999,4.7367744
Cambodia,KHM,2000,4.581805
Cambodia,KHM,2001,3.215235
Cambodia,KHM,2002,3.3060446
Cambodia,KHM,2003,3.9000938
Cambodia,KHM,2004,3.858138
Cambodia,KHM,2005,3.3335314
Cambodia,KHM,2006,2.9327605
Cambodia,KHM,2007,2.8392322
Cambodia,KHM,2008,2.36952
Cambodia,KHM,2009,2.3184452
Cambodia,KHM,2010,2.2826443
Cambodia,KHM,2011,1.8203326
Cameroon,CMR,2000,3.0779276
Cameroon,CMR,2001,4.9315815
Cameroon,CMR,2002,6.5562186
Cameroon,CMR,2003,6.2003646
Cameroon,CMR,2008,4.1778703
Cameroon,CMR,2009,6.680976
Cameroon,CMR,2010,5.0792994
Cameroon,CMR,2011,4.1270633
Cameroon,CMR,2012,4.228832
Cameroon,CMR,2015,3.782385
Cameroon,CMR,2016,3.3554814
Cameroon,CMR,2017,4.161037
Cameroon,CMR,2020,4.5859385
Cameroon,CMR,2022,6.7600894
Canada,CAN,1990,2.3642073
Canada,CAN,1991,2.6778271
Canada,CAN,1992,2.5719244
Canada,CAN,1993,2.1713014
Canada,CAN,1994,2.0447805
Canada,CAN,1995,1.992591
Canada,CAN,1996,2.1298606
Canada,CAN,1997,1.9494935
Canada,CAN,1998,1.8430616
Canada,CAN,1999,1.7614692
Canada,CAN,2000,1.7674592
Canada,CAN,2001,1.7748687
Canada,CAN,2002,1.8455346
Canada,CAN,2003,1.7244368
Canada,CAN,2004,1.9450605
Canada,CAN,2005,2.0468447
Canada,CAN,2006,1.8559688
Canada,CAN,2007,1.8040521
Canada,CAN,2008,1.8356256
Canada,CAN,2009,1.8033268
Canada,CAN,2010,1.6288027
Canada,CAN,2011,1.7623847
Canada,CAN,2012,1.5720516
Canada,CAN,2013,1.4421947
Canada,CAN,2014,1.473301
Canada,CAN,2015,1.6990045
Canada,CAN,2016,1.6944797
Canada,CAN,2017,1.8066481
Canada,CAN,2018,1.7750366
Canada,CAN,2019,1.8235747
Canada,CAN,2020,2.004092
Canada,CAN,2021,2.0830052
Canada,CAN,2022,2.271951
Canada,CAN,2023,1.9796889
Cape Verde,CPV,2003,3.1686816
Cape Verde,CPV,2004,4.3807545
Cape Verde,CPV,2005,9.070005
Cape Verde,CPV,2006,7.132268
Cape Verde,CPV,2013,10.542242
Cape Verde,CPV,2014,12.687246
Cape Verde,CPV,2015,8.977475
Cape Verde,CPV,2016,12.096274
Cape Verde,CPV,2017,7.4089527
Cape Verde,CPV,2018,6.0380006
Cape Verde,CPV,2019,6.418935
Cape Verde,CPV,2020,6.994644
Cayman Islands,CYM,1990,7.6926036
Cayman Islands,CYM,1991,7.3274837
Cayman Islands,CYM,1992,3.493938
Cayman Islands,CYM,1993,6.672004
Cayman Islands,CYM,1994,6.3791785
Cayman Islands,CYM,1995,6.1081758
Cayman Islands,CYM,1996,2.928858
Cayman Islands,CYM,1997,5.626987
Cayman Islands,CYM,1998,2.7084491
Cayman Islands,CYM,1999,0.0
Cayman Islands,CYM,2000,10.08217
Cayman Islands,CYM,2001,4.8674827
Cayman Islands,CYM,2002,0.0
Cayman Islands,CYM,2003,6.8283467
Cayman Islands,CYM,2004,11.024994
Cayman Islands,CYM,2005,6.411969
Cayman Islands,CYM,2006,2.0733123
Cayman Islands,CYM,2007,4.0251975
Cayman Islands,CYM,2008,7.8199077
Cayman Islands,CYM,2009,15.203778
Cayman Islands,CYM,2010,16.63632
Cayman Islands,CYM,2013,8.524423
Cayman Islands,CYM,2014,8.311101
Cayman Islands,CYM,2017,4.6486044
Cayman Islands,CYM,2018,10.615631
Cayman Islands,CYM,2019,2.9705765
Cayman Islands,CYM,2020,4.367798
Channel Islands,OWID_CIS,2005,0.653057
Channel Islands,OWID_CIS,2006,1.2968949
Channel Islands,OWID_CIS,2008,0.6393535
Channel Islands,OWID_CIS,2010,0.0
Chile,CHL,2003,3.2012978
Chile,CHL,2005,3.5231993
Chile,CHL,2006,3.5737662
Chile,CHL,2007,3.6949105
Chile,CHL,2008,3.4918964
Chile,CHL,2009,3.7037623
Chile,CHL,2010,3.1487422
Chile,CHL,2011,3.6653225
Chile,CHL,2012,2.4772935
Chile,CHL,2013,3.1435506
Chile,CHL,2014,2.4518318
Chile,CHL,2015,2.321635
Chile,CHL,2016,3.3940575
Chile,CHL,2017,4.1974545
Chile,CHL,2018,4.3666525
Chile,CHL,2019,4.8130655
Chile,CHL,2020,5.756139
Chile,CHL,2021,4.6565814
Chile,CHL,2022,6.8020124
Chile,CHL,2023,6.348291
China,CHN,1995,2.242049
China,CHN,1996,2.0643492
China,CHN,1997,2.100489
China,CHN,2002,2.0418584
China,CHN,2003,1.8843317
China,CHN,2004,1.8977801
China,CHN,2005,1.5854633
China,CHN,2006,1.3636012
China,CHN,2007,1.2157818
China,CHN,2008,1.1104188
China,CHN,2009,1.0924954
China,CHN,2010,0.9921857
China,CHN,2011,0.8832931
China,CHN,2012,0.8240838
China,CHN,2013,0.77156913
China,CHN,2014,0.72646606
China,CHN,2015,0.6589624
China,CHN,2016,0.6149342
China,CHN,2017,0.5657219
China,CHN,2018,0.53029966
China,CHN,2019,0.5183628
China,CHN,2020,0.5018561
Colombia,COL,1990,74.99984
Colombia,COL,1991,85.877335
Colombia,COL,1992,83.482
Colombia,COL,1993,82.57777
Colombia,COL,1994,77.08795
Colombia,COL,1995,62.34104
Colombia,COL,1996,64.037964
Colombia,COL,1997,62.498066
Colombia,COL,1998,61.094673
Colombia,COL,1999,63.333992
Colombia,COL,2000,67.89216
Colombia,COL,2001,70.10959
Colombia,COL,2002,70.396095
Colombia,COL,2003,57.46086
Colombia,COL,2004,48.648186
Colombia,COL,2005,42.989414
Colombia,COL,2006,40.942974
Colombia,COL,2007,39.777615
Colombia,COL,2008,36.884003
Colombia,COL,2009,35.72724
Colombia,COL,2010,34.524174
Colombia,COL,2011,35.63221
Colombia,COL,2012,35.9613
Colombia,COL,2013,33.41597
Colombia,COL,2014,28.654305
Colombia,COL,2015,27.215279
Colombia,COL,2016,26.143867
Colombia,COL,2017,25.551058
Colombia,COL,2018,23.820759
Colombia,COL,2019,23.399061
Colombia,COL,2020,22.642704
Colombia,COL,2021,25.580128
Colombia,COL,2022,24.948807
Colombia,COL,2023,24.913443
Cook Islands,COK,2012,3.556396
Costa Rica,CRI,1990,4.4526935
Costa Rica,CRI,1991,4.1221967
Costa Rica,CRI,1992,4.8717246
Costa Rica,CRI,1993,4.751393
Costa Rica,CRI,1994,5.273648
Costa Rica,CRI,1995,5.204833
Costa Rica,CRI,1996,5.2224183
Costa Rica,CRI,1997,5.6730523
Costa Rica,CRI,1998,5.921479
Costa Rica,CRI,1999,6.3436975
Costa Rica,CRI,2000,6.323426
Costa Rica,CRI,2001,6.4106607
Costa Rica,CRI,2002,6.330193
Costa Rica,CRI,2003,7.248505
Costa Rica,CRI,2004,6.6665435
Costa Rica,CRI,2005,7.8615613
Costa Rica,CRI,2006,8.122481
Costa Rica,CRI,2007,8.424182
Costa Rica,CRI,2008,11.531387
Costa Rica,CRI,2009,11.667209
Costa Rica,CRI,2010,11.567261
Costa Rica,CRI,2011,10.282368
Costa Rica,CRI,2012,8.72654
Costa Rica,CRI,2013,8.714741
Costa Rica,CRI,2014,10.006043
Costa Rica,CRI,2015,11.560721
Costa Rica,CRI,2016,11.875905
Costa Rica,CRI,2017,12.273118
Costa Rica,CRI,2018,11.799545
Costa Rica,CRI,2019,11.261005
Costa Rica,CRI,2020,11.322284
Costa Rica,CRI,2021,11.620582
Costa Rica,CRI,2022,12.908902
Costa Rica,CRI,2023,17.74548
Croatia,HRV,1990,2.8334672
Croatia,HRV,1991,9.0567
Croatia,HRV,1992,8.092455
Croatia,HRV,1993,4.6091304
Croatia,HRV,1994,3.0584872
Croatia,HRV,1995,3.5935714
Croatia,HRV,1996,2.6740904
Croatia,HRV,1997,2.6195323
Croatia,HRV,1998,2.36185
Croatia,HRV,1999,2.5308824
Croatia,HRV,2000,2.3346639
Croatia,HRV,2001,1.8832504
Croatia,HRV,2002,1.6953949
Croatia,HRV,2003,1.60216
Croatia,HRV,2004,1.9257293
Croatia,HRV,2005,1.5762831
Croatia,HRV,2006,1.71463
Croatia,HRV,2007,1.4365305
Croatia,HRV,2008,1.6455638
Croatia,HRV,2009,1.136751
Croatia,HRV,2010,1.4414765
Croatia,HRV,2011,1.1446395
Croatia,HRV,2012,1.1973977
Croatia,HRV,2013,1.0842925
Croatia,HRV,2014,0.8531859
Croatia,HRV,2015,0.8843786
Croatia,HRV,2016,1.0637157
Croatia,HRV,2017,1.1276721
Croatia,HRV,2018,0.59629285
Croatia,HRV,2019,0.82782817
Croatia,HRV,2020,1.0116445
Croatia,HRV,2021,0.8408479
Croatia,HRV,2022,0.7934422
Croatia,HRV,2023,0.66734713
Cuba,CUB,1992,6.2396846
Cuba,CUB,1993,7.3978205
Cuba,CUB,1994,8.2766695
Cuba,CUB,1995,7.7983685
Cuba,CUB,1996,6.6776075
Cuba,CUB,1997,6.792185
Cuba,CUB,1998,7.4129705
Cuba,CUB,1999,5.500247
Cuba,CUB,2000,5.283952
Cuba,CUB,2001,5.428866
Cuba,CUB,2002,5.913709
Cuba,CUB,2003,5.7273445
Cuba,CUB,2004,5.872536
Cuba,CUB,2005,6.0732226
Cuba,CUB,2006,5.1070395
Cuba,CUB,2007,5.0322165
Cuba,CUB,2008,4.5608473
Cuba,CUB,2009,5.0023375
Cuba,CUB,2010,4.4700513
Cuba,CUB,2011,4.7250066
Cuba,CUB,2012,5.4940314
Cuba,CUB,2013,5.965569
Cuba,CUB,2014,5.3164268
Cuba,CUB,2015,5.4899907
Cuba,CUB,2016,5.0773983
Cuba,CUB,2017,4.587552
Cuba,CUB,2018,4.3733397
Cuba,CUB,2019,4.4631515
Curacao,CUW,2001,6.9084153
Curacao,CUW,2002,26.730453
Curacao,CUW,2003,29.071438
Curacao,CUW,2004,27.370466
Curacao,CUW,2005,17.182926
Curacao,CUW,2006,11.802892
Curacao,CUW,2007,16.919813
Cyprus,CYP,1990,0.6342357
Cyprus,CYP,1991,0.12516522
Cyprus,CYP,1992,0.24680983
Cyprus,CYP,1993,0.6053016
Cyprus,CYP,1994,0.828729
Cyprus,CYP,1995,1.0432425
Cyprus,CYP,1996,1.1359886
Cyprus,CYP,1997,0.668473
Cyprus,CYP,1998,0.7654054
Cyprus,CYP,1999,1.0738446
Cyprus,CYP,2000,0.84417886
Cyprus,CYP,2001,0.7260454
Cyprus,CYP,2002,0.2037822
Cyprus,CYP,2004,1.5719014
Cyprus,CYP,2005,1.9302197
Cyprus,CYP,2006,1.4225857
Cyprus,CYP,2007,1.21188
Cyprus,CYP,2008,0.82491124
Cyprus,CYP,2009,1.7126822
Cyprus,CYP,2010,0.70933527
Cyprus,CYP,2011,0.78500295
Cyprus,CYP,2012,1.8877687
Cyprus,CYP,2013,1.0136034
Cyprus,CYP,2014,0.91529334
Cyprus,CYP,2015,1.2300107
Cyprus,CYP,2016,1.0508341
Cyprus,CYP,2017,0.5580911
Cyprus,CYP,2018,1.180417
Cyprus,CYP,2019,1.1657988
Cyprus,CYP,2020,1.1518548
Cyprus,CYP,2021,1.2145978
Cyprus,CYP,2022,0.6008848
Cyprus,CYP,2023,0.81785876
Cyprus,CYP,2024,0.9570879
Czechia,CZE,1994,2.0053613
Czechia,CZE,1995,1.7067424
Czechia,CZE,1996,1.6802433
Czechia,CZE,1997,1.8190571
Czechia,CZE,1998,1.69501
Czechia,CZE,1999,1.6778232
Czechia,CZE,2000,1.8658167
Czechia,CZE,2001,1.3193984
Czechia,CZE,2002,1.3574924
Czechia,CZE,2003,1.5904127
Czechia,CZE,2004,1.3058584
Czechia,CZE,2005,1.0505681
Czechia,CZE,2006,1.2615739
Czechia,CZE,2007,1.2188582
Czechia,CZE,2008,1.0984466
Czechia,CZE,2009,0.9020261
Czechia,CZE,2010,0.98432386
Czechia,CZE,2011,0.8193979
Czechia,CZE,2012,0.9993019
Czechia,CZE,2013,0.8562326
Czechia,CZE,2014,0.7701651
Czechia,CZE,2015,0.8361509
Czechia,CZE,2016,0.6171698
Czechia,CZE,2017,0.62610626
Czechia,CZE,2019,0.86216086
Czechia,CZE,2020,0.72984886
Czechia,CZE,2021,0.44631484
Czechia,CZE,2022,0.81512475
Czechia,CZE,2023,0.76782775
Denmark,DNK,1990,0.79750633
Denmark,DNK,1991,1.3192754
Denmark,DNK,1992,1.1989093
Denmark,DNK,1993,1.3683748
Denmark,DNK,1994,1.440593
Denmark,DNK,1995,1.1273828
Denmark,DNK,1996,1.2920221
Denmark,DNK,1997,1.6650789
Denmark,DNK,1998,0.92378545
Denmark,DNK,1999,0.9771113
Denmark,DNK,2000,1.0862118
Denmark,DNK,2001,0.9703614
Denmark,DNK,2002,0.8928639
Denmark,DNK,2010,0.7570483
Denmark,DNK,2011,0.8257269
Denmark,DNK,2012,0.840499
Denmark,DNK,2013,0.8548024
Denmark,DNK,2014,1.3111748
Denmark,DNK,2015,1.0908386
Denmark,DNK,2016,0.97761935
Denmark,DNK,2017,1.2315339
Denmark,DNK,2018,1.0010659
Denmark,DNK,2019,0.85990167
Denmark,DNK,2020,0.8231116
Denmark,DNK,2021,0.6317468
Denmark,DNK,2022,0.9825673
Denmark,DNK,2023,0.8405994
Dominica,DMA,1998,13.019986
Dominica,DMA,1999,10.164151
Dominica,DMA,2000,2.9192393
Dominica,DMA,2001,1.4643861
Dominica,DMA,2002,13.164246
Dominica,DMA,2003,11.67355
Dominica,DMA,2004,11.653483
Dominica,DMA,2005,11.638988
Dominica,DMA,2006,7.266755
Dominica,DMA,2007,10.167399
Dominica,DMA,2008,10.166439
Dominica,DMA,2009,18.877789
Dominica,DMA,2010,21.783804
Dominica,DMA,2011,8.688915
Dominica,DMA,2014,12.788996
Dominica,DMA,2015,12.782275
Dominica,DMA,2016,22.986359
Dominica,DMA,2017,27.738644
Dominica,DMA,2018,19.068714
Dominica,DMA,2019,19.151302
Dominica,DMA,2020,22.198215
Dominica,DMA,2021,14.880509
Dominica,DMA,2022,28.431835
Dominican Republic,DOM,1991,12.438606
Dominican Republic,DOM,1992,10.835889
Dominican Republic,DOM,1993,12.245589
Dominican Republic,DOM,1994,12.981654
Dominican Republic,DOM,1995,12.76604
Dominican Republic,DOM,1996,12.847177
Dominican Republic,DOM,1997,12.698679
Dominican Republic,DOM,1998,13.489184
Dominican Republic,DOM,1999,12.621048
Dominican Republic,DOM,2000,14.09568
Dominican Republic,DOM,2001,12.5569315
Dominican Republic,DOM,2002,14.448329
Dominican Republic,DOM,2003,21.178938
Dominican Republic,DOM,2004,24.591175
Dominican Republic,DOM,2005,25.951124
Dominican Republic,DOM,2006,22.952126
Dominican Republic,DOM,2007,22.325258
Dominican Republic,DOM,2008,25.007496
Dominican Republic,DOM,2009,24.496494
Dominican Republic,DOM,2010,25.193033
Dominican Republic,DOM,2011,25.2674
Dominican Republic,DOM,2012,22.521425
Dominican Republic,DOM,2013,19.403889
Dominican Republic,DOM,2014,17.546364
Dominican Republic,DOM,2016,15.31546
Dominican Republic,DOM,2017,11.399812
Dominican Republic,DOM,2018,9.905349
Dominican Republic,DOM,2019,9.417991
Dominican Republic,DOM,2020,8.729776
Dominican Republic,DOM,2021,10.536275
Dominican Republic,DOM,2022,12.367847
Dominican Republic,DOM,2023,10.9166975
East Timor,TLS,2004,2.4755833
East Timor,TLS,2005,4.850732
East Timor,TLS,2006,5.0174227
East Timor,TLS,2007,6.1698356
East Timor,TLS,2008,3.390062
East Timor,TLS,2009,3.0223408
East Timor,TLS,2010,3.5955322
East Timor,TLS,2015,4.065946
Ecuador,ECU,1990,8.516592
Ecuador,ECU,1991,10.773304
Ecuador,ECU,1992,8.5543375
Ecuador,ECU,1993,8.30175
Ecuador,ECU,1994,10.015655
Ecuador,ECU,1995,11.838392
Ecuador,ECU,1996,12.383847
Ecuador,ECU,1997,10.942984
Ecuador,ECU,1998,13.409254
Ecuador,ECU,1999,13.487513
Ecuador,ECU,2000,14.445349
Ecuador,ECU,2001,12.842021
Ecuador,ECU,2002,14.507014
Ecuador,ECU,2007,15.863187
Ecuador,ECU,2008,17.886543
Ecuador,ECU,2009,17.705437
Ecuador,ECU,2010,17.404345
Ecuador,ECU,2011,15.28752
Ecuador,ECU,2012,12.342512
Ecuador,ECU,2013,10.912799
Ecuador,ECU,2014,8.169565
Ecuador,ECU,2015,6.4550934
Ecuador,ECU,2016,5.810312
Ecuador,ECU,2017,5.7877555
Ecuador,ECU,2018,5.830067
Ecuador,ECU,2019,6.8454356
Ecuador,ECU,2020,7.8194175
Ecuador,ECU,2021,14.115687
Ecuador,ECU,2022,27.412636
Ecuador,ECU,2023,45.722813
Egypt,EGY,1990,0.4606431
Egypt,EGY,1991,0.47976813
Egypt,EGY,1992,0.44892165
Egypt,EGY,1993,0.38782066
Egypt,EGY,1994,0.35933402
Egypt,EGY,2003,0.6049821
Egypt,EGY,2004,0.4051464
Egypt,EGY,2005,0.6436418
Egypt,EGY,2006,0.66384196
Egypt,EGY,2007,0.8068705
Egypt,EGY,2008,1.1261892
Egypt,EGY,2009,1.0422662
Egypt,EGY,2010,2.06175
Egypt,EGY,2011,2.9672952
Egypt,EGY,2012,2.3690171
Egypt,EGY,2014,2.9632318
Egypt,EGY,2015,1.7179173
Egypt,EGY,2016,1.5072125
Egypt,EGY,2017,1.3115252
El Salvador,SLV,1994,134.28119
El Salvador,SLV,1995,138.43839
El Salvador,SLV,1996,116.99682
El Salvador,SLV,1997,112.46321
El Salvador,SLV,1998,94.95338
El Salvador,SLV,1999,65.01631
El Salvador,SLV,2000,59.747288
El Salvador,SLV,2001,60.15355
El Salvador,SLV,2002,47.35552
El Salvador,SLV,2003,55.9464
El Salvador,SLV,2004,64.899475
El Salvador,SLV,2005,64.639915
El Salvador,SLV,2006,65.424706
El Salvador,SLV,2007,58.188057
El Salvador,SLV,2008,52.725887
El Salvador,SLV,2009,72.45036
El Salvador,SLV,2010,65.70264
El Salvador,SLV,2011,71.771904
El Salvador,SLV,2012,42.42739
El Salvador,SLV,2013,40.93608
El Salvador,SLV,2014,63.622078
El Salvador,SLV,2015,107.63823
El Salvador,SLV,2016,85.0858
El Salvador,SLV,2017,63.76404
El Salvador,SLV,2018,53.795876
El Salvador,SLV,2019,38.538696
El Salvador,SLV,2020,21.508745
El Salvador,SLV,2021,17.343956
El Salvador,SLV,2022,7.897688
Eritrea,ERI,2012,15.607567
Estonia,EST,1990,7.514471
Estonia,EST,1991,7.601971
Estonia,EST,1992,14.088969
Estonia,EST,1993,18.745737
Estonia,EST,1994,20.46467
Estonia,EST,1995,16.933088
Estonia,EST,1996,14.91652
Estonia,EST,1997,12.522019
Estonia,EST,1998,13.8888645
Estonia,EST,1999,11.185702
Estonia,EST,2000,10.236242
Estonia,EST,2001,9.869098
Estonia,EST,2002,10.294069
Estonia,EST,2007,7.1604147
Estonia,EST,2008,6.4319553
Estonia,EST,2009,5.2452984
Estonia,EST,2010,5.257432
Estonia,EST,2011,4.8969474
Estonia,EST,2012,4.763287
Estonia,EST,2013,3.9456127
Estonia,EST,2014,3.1191707
Estonia,EST,2015,3.423157
Estonia,EST,2016,2.5078866
Estonia,EST,2017,2.2012646
Estonia,EST,2018,2.1180599
Estonia,EST,2019,1.9595703
Estonia,EST,2020,3.1586797
Estonia,EST,2021,1.9523191
Estonia,EST,2022,1.481381
Estonia,EST,2023,1.5359905
Eswatini,SWZ,1990,18.68348
Eswatini,SWZ,1991,18.718561
Eswatini,SWZ,1992,18.443613
Eswatini,SWZ,1993,17.913794
Eswatini,SWZ,1994,15.65054
Eswatini,SWZ,1998,16.181984
Eswatini,SWZ,1999,11.059565
Eswatini,SWZ,2000,12.290987
Eswatini,SWZ,2001,17.506062
Eswatini,SWZ,2002,12.648173
Eswatini,SWZ,2003,12.655854
Eswatini,SWZ,2004,13.6047
Eswatini,SWZ,2005,12.882042
Eswatini,SWZ,2006,11.711157
Eswatini,SWZ,2007,11.093742
Eswatini,SWZ,2008,19.761559
Eswatini,SWZ,2009,16.920727
Eswatini,SWZ,2010,18.710926
Eswatini,SWZ,2011,15.386907
Eswatini,SWZ,2012,9.253793
Eswatini,SWZ,2013,9.0266285
Eswatini,SWZ,2014,10.384591
Eswatini,SWZ,2015,9.800383
Eswatini,SWZ,2016,10.091278
Eswatini,SWZ,2017,11.224367
Eswatini,SWZ,2021,12.514571
Ethiopia,ETH,2012,8.510548
Europe (UN),UN_EUR,2000,7.7587333
Europe (UN),UN_EUR,2001,8.055413
Europe (UN),UN_EUR,2002,8.130597
Europe (UN),UN_EUR,2003,7.6370587
Europe (UN),UN_EUR,2004,7.1456146
Europe (UN),UN_EUR,2005,6.496783
Europe (UN),UN_EUR,2006,5.470304
Europe (UN),UN_EUR,2007,4.92947
Europe (UN),UN_EUR,2008,3.8475456
Europe (UN),UN_EUR,2009,3.6574044
Europe (UN),UN_EUR,2010,3.4763846
Europe (UN),UN_EUR,2011,3.3947246
Europe (UN),UN_EUR,2012,3.3750763
Europe (UN),UN_EUR,2013,3.3315096
Europe (UN),UN_EUR,2014,3.4121761
Europe (UN),UN_EUR,2015,3.4473279
Europe (UN),UN_EUR,2016,3.3250215
Europe (UN),UN_EUR,2017,2.9252324
Europe (UN),UN_EUR,2018,2.610636
Europe (UN),UN_EUR,2019,2.446805
Europe (UN),UN_EUR,2020,2.3573556
Europe (UN),UN_EUR,2021,2.222028
Europe (UN),UN_EUR,2022,2.1725714
Europe (UN),UN_EUR,2023,2.096911
Fiji,FJI,1990,4.138024
Fiji,FJI,1991,2.1804488
Fiji,FJI,1992,3.3106427
Fiji,FJI,1993,1.8978478
Fiji,FJI,1994,4.4037843
Fiji,FJI,1995,3.00471
Fiji,FJI,1996,1.6173389
Fiji,FJI,1997,1.6007122
Fiji,FJI,2003,2.8858829
Fiji,FJI,2004,2.6304774
Fiji,FJI,2005,2.6065898
Fiji,FJI,2006,2.4708953
Fiji,FJI,2007,2.3389676
Fiji,FJI,2008,1.881782
Fiji,FJI,2009,3.1965115
Fiji,FJI,2010,2.1967907
Fiji,FJI,2011,2.190608
Fiji,FJI,2012,2.185987
Fiji,FJI,2013,2.073438
Fiji,FJI,2014,2.1796358
Fiji,FJI,2020,2.950939
Fiji,FJI,2021,1.7453701
Fiji,FJI,2022,3.9155035
Fiji,FJI,2023,2.0559533
Finland,FIN,1990,3.0481844
Finland,FIN,1991,3.0714736
Finland,FIN,1992,3.0939195
Finland,FIN,1993,2.5658283
Finland,FIN,1994,2.8888905
Finland,FIN,1995,2.858305
Finland,FIN,1996,2.985531
Finland,FIN,1997,2.7043197
Finland,FIN,1998,2.1926641
Finland,FIN,1999,2.7683585
Finland,FIN,2000,2.8592396
Finland,FIN,2001,3.0069559
Finland,FIN,2002,2.5381951
Finland,FIN,2003,1.9758468
Finland,FIN,2004,2.8308303
Finland,FIN,2005,2.2683594
Finland,FIN,2006,2.2596738
Finland,FIN,2007,2.4391582
Finland,FIN,2008,2.5031161
Finland,FIN,2009,2.2476723
Finland,FIN,2010,2.2001173
Finland,FIN,2011,2.0414824
Finland,FIN,2012,1.6438949
Finland,FIN,2013,1.6363143
Finland,FIN,2014,1.6112247
Finland,FIN,2015,1.4964275
Finland,FIN,2016,1.3465638
Finland,FIN,2017,1.216325
Finland,FIN,2018,1.5954351
Finland,FIN,2019,1.4669238
Finland,FIN,2020,1.7541918
Finland,FIN,2021,1.2813398
Finland,FIN,2022,1.2389351
Finland,FIN,2023,0.98193496
France,FRA,1990,2.3776002
France,FRA,1991,2.365921
France,FRA,1992,2.331688
France,FRA,1993,2.62797
France,FRA,1994,2.4241436
France,FRA,1995,2.2958403
France,FRA,1996,2.005802
France,FRA,1997,1.644224
France,FRA,1998,1.6349428
France,FRA,1999,1.6129521
France,FRA,2000,1.7668701
France,FRA,2001,1.7477636
France,FRA,2002,1.8548832
France,FRA,2003,1.6249287
France,FRA,2004,1.6183016
France,FRA,2005,1.583772
France,FRA,2006,1.4166032
France,FRA,2007,1.5905193
France,FRA,2008,1.6263092
France,FRA,2009,1.2978069
France,FRA,2010,1.2551768
France,FRA,2011,1.3430868
France,FRA,2012,1.223882
France,FRA,2013,1.2067516
France,FRA,2014,1.2242533
France,FRA,2015,1.5589297
France,FRA,2016,1.1968622
France,FRA,2017,1.087543
France,FRA,2018,1.0622785
France,FRA,2019,1.1456051
France,FRA,2020,1.0499917
France,FRA,2021,1.1107152
France,FRA,2022,1.2387328
France,FRA,2023,1.3350629
France,FRA,2024,1.3478885
French Guiana,GUF,2004,29.951174
French Guiana,GUF,2005,22.22804
French Guiana,GUF,2006,19.90795
French Guiana,GUF,2007,12.778998
French Guiana,GUF,2008,14.153217
French Guiana,GUF,2009,13.003675
French Guiana,GUF,2018,12.800369
French Guiana,GUF,2019,13.230372
French Guiana,GUF,2020,13.38809
French Polynesia,PYF,2006,1.139718
French Polynesia,PYF,2007,2.6272528
French Polynesia,PYF,2008,3.3534665
French Polynesia,PYF,2009,0.371083
Georgia,GEO,1990,4.955158
Georgia,GEO,1991,7.788814
Georgia,GEO,1992,14.544254
Georgia,GEO,1993,16.9538
Georgia,GEO,1994,11.454001
Georgia,GEO,1995,7.9378886
Georgia,GEO,1996,5.610069
Georgia,GEO,1997,6.0698266
Georgia,GEO,1998,5.3097916
Georgia,GEO,1999,5.4762754
Georgia,GEO,2000,5.521724
Georgia,GEO,2001,6.2475705
Georgia,GEO,2002,7.0739064
Georgia,GEO,2004,7.347007
Georgia,GEO,2005,10.00961
Georgia,GEO,2006,8.081887
Georgia,GEO,2007,8.317391
Georgia,GEO,2008,6.673102
Georgia,GEO,2009,5.358591
Georgia,GEO,2010,4.7998877
Georgia,GEO,2016,1.0284655
Georgia,GEO,2017,2.3992455
Georgia,GEO,2018,2.345267
Georgia,GEO,2019,2.028065
Germany,DEU,1990,1.1680138
Germany,DEU,1991,1.403431
Germany,DEU,1992,1.4307796
Germany,DEU,1993,1.6542562
Germany,DEU,1994,2.3834093
Germany,DEU,1995,2.4774477
Germany,DEU,1996,2.337619
Germany,DEU,1997,2.1847408
Germany,DEU,1998,1.9533741
Germany,DEU,1999,1.6234424
Germany,DEU,2000,1.6675376
Germany,DEU,2001,1.4414061
Germany,DEU,2002,1.4280783
Germany,DEU,2003,1.3359864
Germany,DEU,2004,1.3545661
Germany,DEU,2005,1.2724456
Germany,DEU,2006,1.2092731
Germany,DEU,2007,1.0922705
Germany,DEU,2008,1.0245248
Germany,DEU,2009,0.9921507
Germany,DEU,2010,0.98106015
Germany,DEU,2011,0.9127126
Germany,DEU,2012,0.8144209
Germany,DEU,2013,0.8415433
Germany,DEU,2014,0.8798654
Germany,DEU,2015,0.8309215
Germany,DEU,2016,1.1636041
Germany,DEU,2017,0.97829217
Germany,DEU,2018,0.94520104
Germany,DEU,2019,0.7455793
Germany,DEU,2020,0.9350856
Germany,DEU,2021,0.83037543
Germany,DEU,2022,0.8158292
Germany,DEU,2023,0.9107228
Ghana,GHA,2001,2.1470647
Ghana,GHA,2002,1.9344517
Ghana,GHA,2003,2.047265
Ghana,GHA,2004,2.066919
Ghana,GHA,2005,1.7506006
Ghana,GHA,2006,1.7881399
Ghana,GHA,2007,1.6876546
Ghana,GHA,2008,1.7731998
Ghana,GHA,2009,1.7174346
Ghana,GHA,2010,1.6565263
Ghana,GHA,2011,1.6209947
Ghana,GHA,2012,2.0946898
Ghana,GHA,2013,2.011963
Ghana,GHA,2014,1.9364092
Ghana,GHA,2015,1.829519
Ghana,GHA,2016,1.8700986
Ghana,GHA,2017,2.029435
Ghana,GHA,2018,1.6319824
Ghana,GHA,2019,1.8266771
Ghana,GHA,2020,1.7404771
