country_code,year,odin_coverage,odin_openness,odin_overall
HRV,2024,0.49264705882352944,0.6227272727272728,0.5576871657754011
HTI,2016,0.06666666666666667,0.10476190476190475,0.08571428571428572
HTI,2017,0.23636363636363633,0.24545454545454545,0.2409090909090909
HTI,2018,0.21818181818181817,0.17272727272727273,0.19545454545454544
HTI,2020,0.05217391304347826,0.06956521739130435,0.0608695652173913
HTI,2022,0.05217391304347826,0.0782608695652174,0.06521739130434782
HTI,2024,0.2248663101604278,0.2590909090909091,0.24197860962566844
HUN,2016,1.0724089635854341,1.0857142857142856,1.0790616246498599
HUN,2017,0.9733851674641147,1.0636363636363637,1.0185107655502392
HUN,2018,0.9274935590725064,1.1454545454545455,1.036474052263526
HUN,2020,1.1274775567681745,1.2782608695652173,1.202869213166696
HUN,2022,1.005421580707622,1.2869565217391306,1.1461890512233763
HUN,2024,0.6194295900178253,0.8636363636363636,0.7415329768270944
IDN,2016,0.8151260504201682,0.6,0.7075630252100841
IDN,2017,1.059031100478469,1.1363636363636362,1.0976973684210525
IDN,2018,0.8297386823702613,1.190909090909091,1.010323886639676
IDN,2020,0.9888399929589861,1.4260869565217393,1.2074634747403628
IDN,2022,1.1444816053511706,1.4260869565217391,1.2852842809364549
IDN,2024,0.6350713012477718,0.7545454545454545,0.6948083778966132
IND,2016,0.8956582633053219,1.0857142857142859,0.990686274509804
IND,2017,0.826913875598086,1.109090909090909,0.9680023923444975
IND,2018,0.753662127346338,1.2,0.976831063673169
IND,2020,0.8391832423869037,1.2260869565217392,1.0326350994543214
IND,2022,0.7156134483365604,1.1826086956521737,0.9491110719943671
IND,2024,0.440463458110517,0.5636363636363637,0.5020499108734404
IRL,2016,0.9324929971988795,1.3047619047619048,1.1186274509803922
IRL,2017,0.8364234449760766,1.4181818181818184,1.1273026315789476
IRL,2018,0.9483989694516011,1.590909090909091,1.269654030180346
IRL,2020,1.0102798803027635,1.7043478260869562,1.3573138531948599
IRL,2022,0.8852314733321599,1.6956521739130435,1.2904418236226016
IRL,2024,0.5086007130124777,0.9045454545454547,0.7065730837789661
IRN,2017,0.6904306220095694,0.5727272727272726,0.631578947368421
IRN,2018,0.7842105263157895,0.5636363636363637,0.6739234449760766
IRN,2020,0.7016018306636156,0.6956521739130433,0.6986270022883294
IRN,2022,0.668649885583524,0.7043478260869565,0.6864988558352403
IRQ,2016,0.6369747899159663,0.49523809523809514,0.5661064425770308
IRQ,2017,0.507177033492823,0.4818181818181818,0.4944976076555024
IRQ,2018,0.4617224880382775,0.4909090909090909,0.4763157894736842
IRQ,2020,0.7244851258581236,1.008695652173913,0.8665903890160183
IRQ,2022,0.6318605879246613,0.8695652173913043,0.7507129026579829
IRQ,2024,0.3588235294117647,0.5,0.4294117647058824
ISL,2016,0.7140056022408963,0.9619047619047618,0.837955182072829
ISL,2017,0.8048444976076556,1.290909090909091,1.0478767942583733
ISL,2018,0.7517482517482518,1.2,0.9758741258741259
ISL,2020,0.7563457137827848,1.1565217391304348,0.9564337264566098
ISL,2022,0.7705333568033796,1.1739130434782608,0.9722232001408202
ISL,2024,0.48453654188948303,0.8863636363636364,0.6854500891265597
ISR,2016,0.44985994397759105,0.9047619047619048,0.6773109243697479
ISR,2017,0.7301435406698565,1.0454545454545454,0.8877990430622009
ISR,2018,0.8392344497607656,1.1,0.9696172248803828
ISR,2020,0.9080091533180779,1.1652173913043478,1.0366132723112127
ISR,2022,0.9444464002816405,1.382608695652174,1.1635275479669072
ISR,2024,0.549554367201426,0.8181818181818181,0.6838680926916221
ITA,2016,1.2212885154061623,1.5523809523809524,1.3868347338935574
ITA,2017,1.1300837320574162,1.3545454545454545,1.2423145933014355
ITA,2018,0.9843945528156055,1.527272727272727,1.255833640044166
ITA,2020,0.9820102094701639,1.5391304347826087,1.2605703221263864
ITA,2022,0.9694772047174792,1.565217391304348,1.2673472980109135
ITA,2024,0.679367201426025,0.790909090909091,0.735138146167558
JAM,2016,0.36134453781512604,0.35238095238095235,0.35686274509803917
JAM,2017,0.5406698564593302,1.1181818181818182,0.8294258373205742
JAM,2018,0.8086124401913877,1.3727272727272728,1.0906698564593302
JAM,2020,0.8781904594261574,1.3217391304347825,1.0999647949304698
JAM,2022,0.7675057208237985,1.4086956521739131,1.0881006864988558
JAM,2024,0.4072192513368983,0.7181818181818181,0.5627005347593582
JOR,2016,0.9362745098039216,0.7904761904761904,0.8633753501400561
JOR,2017,0.6688995215311004,0.7545454545454546,0.7117224880382775
JOR,2018,0.8626794258373206,0.8090909090909092,0.8358851674641149
JOR,2020,0.97081499735962,0.9043478260869564,0.9375814117232881
JOR,2022,1.0216159126914275,1.3478260869565215,1.1847209998239745
JOR,2024,0.5490196078431373,0.7909090909090908,0.669964349376114
JPN,2016,0.8246498599439777,1.0952380952380953,0.9599439775910366
JPN,2017,0.9732057416267942,1.1,1.0366028708133972
JPN,2018,0.9306220095693781,1.2909090909090908,1.1107655502392344
JPN,2020,1.128287273367365,1.365217391304348,1.2467523323358565
JPN,2022,1.1042070058088365,1.391304347826087,1.2477556768174618
JPN,2024,0.598440285204991,0.7545454545454545,0.6764928698752228
KAZ,2016,1.0525210084033614,0.7047619047619047,0.878641456582633
KAZ,2017,1.1252392344497608,0.809090909090909,0.9671650717703348
KAZ,2018,1.0306220095693779,0.8818181818181818,0.9562200956937799
KAZ,2020,0.9546910755148742,1.2260869565217392,1.0903890160183067
KAZ,2022,0.9854603062841051,1.3130434782608693,1.1492518922724873
KAZ,2024,0.6692067736185383,0.7,0.6846033868092691
KEN,2016,0.8820728291316527,0.9714285714285713,0.9267507002801121
KEN,2017,0.7379186602870813,0.6363636363636365,0.6871411483253589
KEN,2018,0.796797938903202,0.6181818181818182,0.7074898785425101
KEN,2020,0.9259637387783842,0.6347826086956522,0.7803731737370182
KEN,2022,0.9405386375638093,0.7043478260869565,0.8224432318253829
KEN,2024,0.5383689839572192,0.6136363636363636,0.5760026737967914
KGZ,2016,1.0603641456582633,0.9904761904761905,1.0254201680672268
KGZ,2017,0.9504186602870813,0.8545454545454545,0.902482057416268
KGZ,2018,0.9570850202429151,0.8545454545454545,0.9058152373941848
KGZ,2020,0.8915331807780321,0.8782608695652174,0.8848970251716248
KGZ,2022,0.9926773455377577,0.8434782608695652,0.9180778032036614
KGZ,2024,0.5673796791443849,0.5227272727272727,0.5450534759358288
KHM,2016,0.43921568627450974,0.40952380952380957,0.42436974789915966
KHM,2017,0.4052631578947368,0.5818181818181818,0.4935406698564593
KHM,2018,0.4330143540669857,0.5727272727272726,0.5028708133971291
KHM,2020,0.4906178489702516,0.7130434782608696,0.6018306636155606
KHM,2022,0.5693363844393592,0.8173913043478261,0.6933638443935927
KHM,2024,0.36715686274509807,0.4454545454545455,0.4063057040998218
KIR,2016,0.5059523809523809,0.49523809523809526,0.5005952380952381
KIR,2017,0.41088516746411485,0.5454545454545454,0.47816985645933013
KIR,2022,0.612876254180602,0.6173913043478262,0.6151337792642141
KIR,2024,0.3456439393939394,0.3954545454545454,0.37054924242424236
KNA,2020,0.4188963210702341,0.7217391304347825,0.5703177257525083
KNA,2022,0.4974916387959866,0.9652173913043478,0.7313545150501672
KNA,2024,0.2954545454545454,0.42727272727272725,0.36136363636363633
KOR,2016,1.1102240896358544,1.1523809523809523,1.1313025210084033
KOR,2017,0.9476076555023922,1.4636363636363638,1.2056220095693782
KOR,2018,0.9955097534044901,1.5,1.247754876702245
KOR,2020,1.0420348530188348,1.5130434782608697,1.2775391656398523
KOR,2022,1.076465411019187,1.5391304347826087,1.3077979229008978
KOR,2024,0.5027183600713012,0.8818181818181818,0.6922682709447415
KWT,2016,0.6827731092436975,0.7238095238095238,0.7032913165266106
KWT,2017,0.8148923444976077,0.9818181818181818,0.8983552631578948
KWT,2018,0.8723224144276773,0.9454545454545455,0.9088884799411114
KWT,2020,0.7848970251716247,0.8347826086956521,0.8098398169336385
KWT,2022,0.7098398169336384,0.7652173913043478,0.7375286041189931
KWT,2024,0.38716577540106956,0.5636363636363636,0.4754010695187166
LAO,2016,0.48683473389355736,0.5428571428571429,0.5148459383753501
LAO,2017,0.41913875598086126,0.4454545454545455,0.4322966507177034
LAO,2018,0.45406698564593306,0.3818181818181817,0.4179425837320574
LAO,2020,0.5816933638443936,0.8434782608695652,0.7125858123569795
LAO,2022,0.7194508009153318,0.9391304347826088,0.8292906178489703
LAO,2024,0.3302139037433155,0.5272727272727273,0.4287433155080214
LBN,2016,0.6224089635854342,0.5142857142857142,0.5683473389355742
LBN,2017,0.6052631578947368,0.709090909090909,0.6571770334928229
LBN,2018,0.5492822966507178,0.7636363636363637,0.6564593301435407
LBN,2020,0.6025699700756909,0.9043478260869564,0.7534588980813237
LBN,2022,0.5014258053159655,0.6521739130434783,0.5767998591797219
LBN,2024,0.24229055258467022,0.3909090909090908,0.3165998217468805
LBR,2016,0.6347338935574229,0.7523809523809523,0.6935574229691877
LBR,2017,0.6733851674641149,0.7545454545454545,0.7139653110047848
LBR,2018,0.6925653294074345,0.7454545454545454,0.71900993743099
LBR,2020,0.6640028164055625,0.7130434782608696,0.6885231473332161
LBR,2022,0.5016018306636155,0.8869565217391304,0.6942791762013729
LBR,2024,0.2951871657754011,0.3181818181818182,0.30668449197860964
LBY,2016,0.3042016806722689,0.019047619047619046,0.16162464985994396
LBY,2017,0.3526315789473684,0.16363636363636364,0.258133971291866
LBY,2018,0.3253588516746412,0.22727272727272724,0.2763157894736842
LBY,2020,0.44393592677345534,0.25217391304347825,0.3480549199084668
LBY,2022,0.2924485125858124,0.5130434782608695,0.40274599542334094
LBY,2024,0.25026737967914436,0.2818181818181818,0.26604278074866305
LCA,2016,0.5565476190476191,0.42857142857142855,0.49255952380952384
LCA,2017,0.42045454545454547,0.32727272727272727,0.3738636363636364
LCA,2018,0.3522727272727273,0.3363636363636363,0.3443181818181818
LCA,2020,0.8511705685618729,1.3391304347826085,1.0951505016722407
LCA,2022,0.7449832775919732,1.182608695652174,0.9637959866220736
LCA,2024,0.4564393939393939,0.5454545454545454,0.5009469696969697
LIE,2017,0.687200956937799,0.7999999999999999,0.7436004784688994
LIE,2018,0.7703349282296651,0.9181818181818182,0.8442583732057416
LIE,2020,0.7809364548494984,0.9652173913043478,0.8730769230769231
LIE,2022,0.7834448160535117,1.4,1.0917224080267558
LIE,2024,0.4829545454545454,0.7999999999999999,0.6414772727272726
LKA,2016,0.8732492997198881,0.8476190476190476,0.8604341736694678
LKA,2017,0.8455143540669857,0.809090909090909,0.8273026315789473
LKA,2018,0.979205005520795,0.818181818181818,0.8986934118513066
LKA,2020,1.0815701461010385,0.8695652173913043,0.9755676817461714
LKA,2022,0.9984509769406795,0.9130434782608695,0.9557472276007746
LKA,2024,0.5029411764705882,0.4454545454545455,0.4741978609625669
LSO,2016,0.5802521008403361,0.6,0.590126050420168
LSO,2017,0.43785885167464117,0.7727272727272727,0.6052930622009569
LSO,2018,0.48277511961722486,0.7818181818181819,0.6322966507177034
LSO,2020,0.6164759725400458,1.0434782608695652,0.8299771167048056
LSO,2022,0.6707621897553248,0.7652173913043477,0.7179897905298362
LSO,2024,0.38636363636363635,0.45,0.4181818181818182
LTU,2016,1.5302521008403362,1.380952380952381,1.4556022408963587
LTU,2017,1.0936602870813397,1.3727272727272726,1.233193779904306
LTU,2018,1.1668752300331249,1.436363636363636,1.3016194331983804
LTU,2020,1.1734905826439008,1.4695652173913043,1.3215279000176026
LTU,2022,1.151064953353283,1.4086956521739131,1.279880302763598
LTU,2024,0.6159982174688057,0.759090909090909,0.6875445632798574
LUX,2016,0.7352941176470588,0.9142857142857143,0.8247899159663865
LUX,2017,0.5775717703349283,1.1454545454545455,0.8615131578947369
LUX,2018,0.6895472948104528,1.390909090909091,1.040228192859772
LUX,2020,0.7580003520506952,1.5565217391304347,1.157261045590565
LUX,2022,0.7391304347826088,1.5739130434782607,1.1565217391304348
LUX,2024,0.4505793226381461,0.740909090909091,0.5957442067736185
LVA,2016,1.2673669467787114,1.4190476190476191,1.3432072829131654
LVA,2017,0.8923444976076554,1.490909090909091,1.1916267942583731
LVA,2018,0.9120353330879647,1.272727272727273,1.0923813029076188
LVA,2020,0.8728744939271256,1.2347826086956524,1.053828551311389
LVA,2022,0.9946136243619084,1.7304347826086957,1.362524203485302
LVA,2024,0.5460784313725491,0.9,0.7230392156862746
MAC,2017,0.6477272727272727,0.8090909090909092,0.728409090909091
MAC,2018,0.6818181818181818,0.8181818181818181,0.75
MAC,2020,0.75,0.8956521739130434,0.8228260869565217
MAC,2022,0.7065217391304348,0.9304347826086957,0.8184782608695653
MAC,2024,0.4318181818181818,0.55,0.49090909090909096
MAR,2016,0.6799719887955181,0.4095238095238095,0.5447478991596638
MAR,2017,0.5992224880382775,0.5,0.5496112440191387
MAR,2018,0.8715863084284138,1.2727272727272727,1.0721567905778433
MAR,2020,0.9961978524907587,1.3565217391304347,1.1763597958105967
MAR,2022,1.1746171448688612,1.3565217391304347,1.265569441999648
MAR,2024,0.5880124777183601,0.8636363636363636,0.7258244206773619
MCO,2022,0.4347826086956521,0.43478260869565216,0.4347826086956521
MCO,2024,0.20454545454545453,0.21818181818181817,0.21136363636363636
MDA,2016,0.9850140056022407,1.2285714285714284,1.1067927170868346
MDA,2017,0.9511961722488037,1.5454545454545454,1.2483253588516745
MDA,2018,0.9652926021347075,1.6272727272727274,1.2962826647037176
MDA,2020,0.9374053863756382,1.6347826086956523,1.2860939975356454
MDA,2022,1.0521035029044183,1.6434782608695653,1.3477908818869917
MDA,2024,0.5819073083778966,0.8636363636363635,0.72277183600713
MDG,2016,0.05714285714285714,0.06666666666666667,0.06190476190476191
MDG,2017,0.13636363636363635,0.1,0.11818181818181818
MDG,2018,0.32870813397129184,0.32727272727272727,0.32799043062200955
MDG,2020,0.6146453089244852,0.7478260869565218,0.6812356979405034
MDG,2022,0.6298538989614504,0.6173913043478262,0.6236226016546382
MDG,2024,0.29144385026737973,0.35909090909090907,0.32526737967914443
MDV,2016,0.7589285714285714,0.5428571428571429,0.6508928571428572
MDV,2017,0.6662679425837321,0.8,0.7331339712918661
MDV,2018,0.7721291866028708,0.7909090909090909,0.7815191387559808
MDV,2020,0.947324414715719,1.0347826086956522,0.9910535117056856
MDV,2022,0.8545150501672241,0.8521739130434783,0.8533444816053513
MDV,2024,0.5520833333333334,0.5045454545454546,0.528314393939394
MEX,2016,0.9556022408963585,1.495238095238095,1.2254201680672268
MEX,2017,0.9866028708133971,1.6,1.2933014354066987
MEX,2018,0.9775119617224881,1.509090909090909,1.2433014354066985
MEX,2020,0.9909522971307869,1.5739130434782609,1.282432670304524
MEX,2022,1.0132019010737545,1.5826086956521739,1.2979052983629642
MEX,2024,0.674108734402852,0.809090909090909,0.7415998217468804
MHL,2016,0.5297619047619048,0.37142857142857144,0.4505952380952381
MHL,2017,0.3672248803827751,0.4727272727272728,0.41997607655502395
MHL,2018,0.3444976076555024,0.42727272727272725,0.38588516746411483
MHL,2020,0.5794314381270903,0.6173913043478261,0.5984113712374581
MHL,2022,0.5167224080267558,0.5130434782608695,0.5148829431438127
MHL,2024,0.3323863636363636,0.36818181818181817,0.35028409090909085
MKD,2016,0.9921568627450978,1.0952380952380953,1.0436974789915965
MKD,2017,0.9071770334928232,1.1636363636363636,1.0354066985645933
MKD,2018,0.9511961722488037,1.2181818181818183,1.084688995215311
MKD,2020,0.9837352578771343,1.1826086956521737,1.0831719767646542
MKD,2022,1.0529484245731386,1.208695652173913,1.130822038373526
MKD,2024,0.6266042780748663,0.6454545454545454,0.6360294117647058
MLI,2016,0.7627450980392156,0.9619047619047618,0.8623249299719887
MLI,2017,0.6992822966507177,0.790909090909091,0.7450956937799044
MLI,2018,0.7073242546926758,0.7909090909090909,0.7491166728008833
MLI,2020,0.7639500088012674,0.8608695652173912,0.8124097870093293
MLI,2022,0.8201372997711669,0.6434782608695653,0.7318077803203661
MLI,2024,0.42058823529411765,0.6409090909090909,0.5307486631016043
MLT,2016,0.7440476190476191,0.819047619047619,0.781547619047619
MLT,2017,0.6549043062200957,0.8818181818181818,0.7683612440191387
MLT,2018,0.7248803827751197,0.9636363636363636,0.8442583732057416
MLT,2020,0.7290969899665551,0.8782608695652174,0.8036789297658863
MLT,2022,0.794314381270903,1.0434782608695652,0.9188963210702341
MLT,2024,0.4583333333333333,0.6545454545454545,0.5564393939393939
MMR,2016,0.47731092436974787,0.6857142857142857,0.5815126050420167
MMR,2017,0.5688995215311005,0.9,0.7344497607655502
MMR,2018,0.7444976076555024,1.0090909090909093,0.8767942583732058
MMR,2020,0.8585812356979405,1.0347826086956524,0.9466819221967965
MMR,2022,0.7803203661327232,1.0521739130434784,0.9162471395881008
MMR,2024,0.45641711229946524,0.6272727272727273,0.5418449197860963
MNE,2016,0.8350140056022409,0.6476190476190475,0.7413165266106443
MNE,2017,0.6790071770334929,0.6545454545454545,0.6667763157894737
MNE,2018,0.7679425837320574,0.809090909090909,0.7885167464114832
MNE,2020,0.6887871853546911,1.3391304347826085,1.0139588100686499
MNE,2022,0.671395881006865,1.1826086956521737,0.9270022883295194
MNE,2024,0.3676470588235294,0.6272727272727273,0.4974598930481283
MNG,2016,1.069607843137255,1.2095238095238094,1.1395658263305322
MNG,2017,0.933133971291866,1.3545454545454545,1.1438397129186604
MNG,2018,1.073095325726905,1.7,1.3865476628634523
MNG,2020,1.1349762365780673,1.7478260869565219,1.4414011617672946
MNG,2022,1.191163527547967,1.7652173913043476,1.4781904594261572
MNG,2024,0.6926470588235294,0.8772727272727272,0.7849598930481283
MOZ,2016,0.542156862745098,0.49523809523809526,0.5186974789915966
MOZ,2017,0.6392942583732057,0.44545454545454544,0.5423744019138756
MOZ,2018,0.6478468899521531,0.46363636363636357,0.5557416267942583
MOZ,2020,0.5482837528604119,0.41739130434782606,0.482837528604119
MOZ,2022,0.8080619609223728,0.591304347826087,0.6996831543742299
MOZ,2024,0.44977718360071295,0.5136363636363637,0.4817067736185383
MRT,2016,0.5686274509803921,0.6476190476190476,0.60812324929972
MRT,2017,0.578468899521531,0.6909090909090908,0.634688995215311
MRT,2018,0.6603606919396394,0.7272727272727273,0.6938167096061834
MRT,2020,0.5551487414187642,0.6,0.5775743707093821
MRT,2022,0.7016018306636156,0.7565217391304349,0.7290617848970252
MRT,2024,0.3711229946524064,0.41818181818181815,0.3946524064171123
MUS,2016,0.9662464985994397,1.0761904761904764,1.021218487394958
MUS,2017,0.9196172248803828,1.1454545454545453,1.032535885167464
MUS,2018,0.9421052631578947,1.0818181818181816,1.0119617224880382
MUS,2020,0.8768878718535469,1.1130434782608696,0.9949656750572082
MUS,2022,0.7409610983981694,1.1043478260869564,0.9226544622425629
MUS,2024,0.4583778966131907,0.6090909090909091,0.5337344028520499
MWI,2016,0.6369747899159663,0.7714285714285714,0.7042016806722688
MWI,2017,0.5267942583732057,0.6909090909090908,0.6088516746411483
MWI,2018,0.5974236290025763,0.6727272727272726,0.6350754508649245
MWI,2020,0.7644428797746874,0.8,0.7822214398873437
MWI,2022,0.7606055271959162,0.7217391304347827,0.7411723288153494
MWI,2024,0.3448306595365419,0.4136363636363637,0.3792335115864528
MYS,2016,0.5871148459383753,0.7333333333333333,0.6602240896358542
MYS,2017,0.6995215311004784,0.9272727272727271,0.8133971291866028
MYS,2018,0.8023923444976078,0.990909090909091,0.8966507177033494
MYS,2020,0.8826615032564689,0.982608695652174,0.9326350994543214
MYS,2022,0.9247667664143636,1.2434782608695651,1.0841225136419643
MYS,2024,0.7360516934046346,0.9818181818181818,0.8589349376114082
NAM,2016,0.5775910364145658,0.5809523809523809,0.5792717086834733
NAM,2017,0.4674641148325359,0.5181818181818182,0.49282296650717705
NAM,2018,0.5737578211262422,0.7727272727272727,0.6732425469267574
NAM,2020,0.6474212286569265,0.8608695652173912,0.7541453969371589
NAM,2022,0.6041189931350115,0.7565217391304347,0.6803203661327231
NAM,2024,0.24679144385026736,0.47727272727272735,0.36203208556149735
NER,2016,0.615546218487395,0.5333333333333333,0.5744397759103641
NER,2017,0.6885167464114833,0.6363636363636364,0.6624401913875598
NER,2018,0.6899521531100479,0.7090909090909091,0.6995215311004785
NER,2020,0.659778208061961,0.608695652173913,0.6342369301179369
NER,2022,0.6703045238514347,0.6608695652173913,0.665587044534413
NER,2024,0.4379679144385027,0.7954545454545455,0.616711229946524
NGA,2016,0.7841736694677872,0.7523809523809524,0.7682773109243698
NGA,2017,0.8024521531100479,0.6545454545454545,0.7284988038277512
NGA,2018,0.8445712182554287,0.7454545454545454,0.7950128818549871
NGA,2020,0.8237986270022883,0.9739130434782609,0.8988558352402747
NGA,2022,0.8498855835240274,0.826086956521739,0.8379862700228833
NGA,2024,0.4368983957219251,0.6363636363636365,0.5366310160427807
NIC,2016,0.6826330532212885,0.7428571428571429,0.7127450980392157
NIC,2017,0.6344497607655503,0.6,0.6172248803827751
NIC,2018,0.8603606919396393,0.5909090909090909,0.7256348914243651
NIC,2020,0.8348882239042423,0.5913043478260869,0.7130962858651646
NIC,2022,0.808625242034853,0.6521739130434783,0.7303995775391656
NIC,2024,0.3953208556149732,0.37272727272727274,0.384024064171123
NLD,2016,0.9278711484593838,1.619047619047619,1.2734593837535013
NLD,2017,0.9705143540669857,1.8727272727272726,1.421620813397129
NLD,2018,1.2465955097534045,1.8181818181818183,1.5323886639676114
NLD,2020,1.2627706389720121,1.7826086956521738,1.5226896673120929
NLD,2022,1.2019010737546207,1.7652173913043476,1.4835592325294842
NLD,2024,0.6412210338680927,0.9363636363636363,0.7887923351158646
NOR,2016,1.2459383753501403,1.6761904761904762,1.4610644257703083
NOR,2017,1.2564593301435407,1.4636363636363636,1.3600478468899522
NOR,2018,1.3853514906146485,1.4636363636363636,1.4244939271255062
NOR,2020,1.2739306460130257,1.5913043478260869,1.4326174969195562
NOR,2022,1.323076923076923,1.7565217391304349,1.539799331103679
NOR,2024,0.7159090909090909,0.95,0.8329545454545455
NPL,2016,0.8187675070028011,0.5428571428571429,0.680812324929972
NPL,2017,0.6241626794258374,0.6363636363636364,0.6302631578947369
NPL,2018,0.7112256164887744,0.6727272727272728,0.6919764446080237
NPL,2020,0.8567857771519097,0.7130434782608696,0.7849146277063896
NPL,2022,0.8261925717303292,0.773913043478261,0.8000528076042951
NPL,2024,0.4563279857397505,0.48636363636363633,0.4713458110516934
NRU,2022,0.11956521739130435,0.2608695652173913,0.19021739130434784
NRU,2024,0.2575757575757576,0.2363636363636364,0.246969696969697
NZL,2016,0.9943977591036413,1.4380952380952379,1.2162464985994395
NZL,2017,0.8747607655502392,1.4181818181818184,1.1464712918660287
NZL,2018,0.9217519322782481,1.4181818181818184,1.1699668752300334
NZL,2020,0.9479317021651118,1.5217391304347825,1.234835416299947
NZL,2022,0.8941031508537229,1.4782608695652173,1.1861820102094702
NZL,2024,0.5752673796791444,0.8409090909090908,0.7080882352941176
OMN,2016,0.5899159663865546,0.9904761904761905,0.7901960784313726
OMN,2017,0.6958133971291866,1.309090909090909,1.0024521531100479
OMN,2018,0.8283032756716967,1.6636363636363636,1.24596981965403
OMN,2020,1.035169864460482,1.791304347826087,1.4132371061432845
OMN,2022,0.9482133427213519,1.7478260869565214,1.3480197148389368
OMN,2024,0.6467914438502673,0.9727272727272727,0.80975935828877
PAK,2016,0.8030812324929973,0.5619047619047619,0.6824929971988796
PAK,2017,0.7226076555023924,0.5363636363636364,0.6294856459330144
PAK,2018,0.8178505704821493,0.6000000000000001,0.7089252852410747
PAK,2020,0.8701284985037846,0.6521739130434783,0.7611512057736314
PAK,2022,0.840204189403274,0.6695652173913043,0.7548847033972892
PAK,2024,0.41127450980392155,0.3681818181818182,0.3897281639928699
PAN,2016,0.7911764705882354,0.7714285714285714,0.7813025210084034
PAN,2017,0.7163277511961723,0.7090909090909091,0.7127093301435408
PAN,2018,0.737394184762606,0.7636363636363637,0.7505152741994848
PAN,2020,0.7746523499383912,0.9304347826086957,0.8525435662735434
PAN,2022,0.7360323886639676,0.9478260869565218,0.8419292378102448
PAN,2024,0.4979055258467023,0.6454545454545454,0.5716800356506239
PER,2016,0.7869747899159665,0.5523809523809523,0.6696778711484594
PER,2017,0.9421650717703347,1.1636363636363636,1.0529007177033491
PER,2018,0.9919396393080602,1.1181818181818182,1.0550607287449392
PER,2020,1.0435838760781553,1.1478260869565216,1.0957049815173385
PER,2022,0.988558352402746,1.1826086956521737,1.0855835240274598
PER,2024,0.5605169340463458,0.6136363636363636,0.5870766488413548
PHL,2016,0.8984593837535014,0.7523809523809523,0.8254201680672268
PHL,2017,0.8092105263157894,1.3363636363636364,1.072787081339713
PHL,2018,0.8541405962458594,1.2363636363636363,1.045252116304748
PHL,2020,1.0734377750396056,1.5478260869565215,1.3106319309980634
PHL,2022,1.0334448160535117,1.4956521739130433,1.2645484949832775
PHL,2024,0.6160873440285204,0.7818181818181819,0.6989527629233512
PLW,2020,0.6530100334448161,0.4521739130434783,0.5525919732441472
PLW,2022,0.7182274247491638,0.5565217391304348,0.6373745819397993
PLW,2024,0.46022727272727276,0.34545454545454546,0.4028409090909091
PNG,2016,0.32478991596638657,0.24761904761904763,0.28620448179271707
PNG,2017,0.2967105263157895,0.3454545454545455,0.3210825358851675
PNG,2018,0.2890688259109312,0.3181818181818182,0.3036253220463747
PNG,2020,0.30297482837528605,0.4782608695652174,0.39061784897025176
PNG,2022,0.34508009153318076,0.5043478260869565,0.4247139588100686
PNG,2024,0.30935828877005345,0.36818181818181817,0.3387700534759358
POL,2016,1.3589635854341737,1.5142857142857142,1.436624649859944
POL,2017,1.250299043062201,1.518181818181818,1.3842404306220095
POL,2018,1.3895841001104159,1.6272727272727274,1.5084284136915715
POL,2020,1.4118641084316141,1.6956521739130435,1.5537581411723287
POL,2022,1.417356099278296,1.7478260869565219,1.582591093117409
POL,2024,0.725445632798574,0.9681818181818181,0.8468137254901961
PRT,2016,1.0736694677871148,1.419047619047619,1.246358543417367
PRT,2017,0.9639952153110048,1.3727272727272728,1.1683612440191389
PRT,2018,0.9784320942215678,1.3818181818181818,1.180125138019875
PRT,2020,0.9920788593557471,1.4521739130434783,1.2221263861996128
PRT,2022,1.1152966027107905,1.7217391304347829,1.4185178665727867
PRT,2024,0.627807486631016,0.9272727272727274,0.7775401069518717
PRY,2016,0.761204481792717,0.5714285714285714,0.6663165266106442
PRY,2017,0.7287679425837321,0.6,0.664383971291866
PRY,2018,0.8211998527788003,0.7545454545454546,0.7878726536621274
PRY,2020,0.846048230945256,0.6695652173913043,0.7578067241682802
PRY,2022,0.8790001760253474,1.0782608695652174,0.9786305227952824
PRY,2024,0.5075311942959002,0.7,0.6037655971479501
PSE,2016,0.7731092436974789,0.7523809523809524,0.7627450980392156
PSE,2017,0.8189593301435408,0.7818181818181819,0.8003887559808613
PSE,2018,0.9046742730953259,1.1363636363636365,1.0205189547294813
PSE,2020,1.204999119873262,1.4260869565217391,1.3155430381975006
PSE,2022,1.2301003344481605,1.4260869565217393,1.32809364548495
PSE,2024,0.6966577540106952,0.7681818181818182,0.7324197860962567
QAT,2016,0.6067226890756301,0.5428571428571429,0.5747899159663865
QAT,2017,0.7000598086124402,0.6818181818181819,0.6909389952153111
QAT,2018,0.8149061464850937,0.6909090909090909,0.7529076186970923
QAT,2020,0.7514874141876431,0.8347826086956521,0.7931350114416476
QAT,2022,0.7899313501144165,0.8260869565217392,0.8080091533180779
QAT,2024,0.43716577540106955,0.5136363636363637,0.47540106951871663
ROU,2016,1.0413165266106443,0.8761904761904761,0.9587535014005601
ROU,2017,0.6153708133971292,0.7000000000000001,0.6576854066985647
ROU,2018,0.952153110047847,1.090909090909091,1.021531100478469
ROU,2020,0.9696180249955992,1.4,1.1848090124977997
ROU,2022,0.9803203661327231,1.565217391304348,1.2727688787185354
ROU,2024,0.7257575757575758,0.8318181818181818,0.7787878787878788
